"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","crexclat"
"remanei_genome_00014111_latens_genome_00018609",45574.1938561087,0.127935455999009,0.161651090373797,0.791429588895284,0.42869334916524,0.547507541619825,0
"remanei_genome_00012246_latens_genome_00008502",4705.2171474049,-2.489698019258,0.193119588264003,-12.892001487982,4.99309087054328e-38,6.8978625730098e-37,-1
"remanei_genome_00016006_latens_genome_00016556",8350.63297258086,-0.174949412374123,0.12222432213513,-1.43137969037537,0.152321425877193,0.241100734567151,0
"remanei_genome_00007086_latens_genome_00004093",319.686028513447,-0.631276641477708,0.240500829201172,-2.62484185012794,0.00866892221691179,0.0197499639512541,-1
"remanei_genome_00006899_latens_genome_00004287",2352.49307518326,-0.261497971663661,0.165932553060717,-1.5759292968148,0.115042098353666,0.190479074808018,0
"remanei_genome_00015012_latens_genome_00015431",77839.9681350801,-0.42228487021683,0.153472337984605,-2.75153735039333,0.00593162551750949,0.0141198134105863,-1
"remanei_genome_00015741_latens_genome_00016261",29910.5035762057,0.0955847789551684,0.149670939987401,0.638632849925407,0.523061805866417,0.637010151385293,0
"remanei_genome_00012026_latens_genome_00008271",21209.8842789685,0.292339531060083,0.148453160674752,1.96923750044348,0.0489258244461015,0.0917051885346525,0
"remanei_genome_00012018_latens_genome_00008263",17590.2635121325,0.360874996990127,0.177650197148203,2.03137965948369,0.0422164961759382,0.0807871042682768,0
"remanei_genome_00015292_latens_genome_00015746",220.828120119219,-0.737499791417688,0.312569426826275,-2.35947513775104,0.0183008071269949,0.0385661076744017,-1
"remanei_genome_00008718_latens_genome_00014803",14553.2602194701,-0.0119218642489726,0.183387920980481,-0.0650089939688098,0.948166839253105,0.964836641216331,0
"remanei_genome_00008560_latens_genome_00015005",60.9905108825978,-0.523808332815567,0.345907089216502,-1.51430354897328,0.1299488688685,0.211202301036822,0
"remanei_genome_00010619_latens_genome_00022585",7579.96646315583,0.24789047353418,0.173990372390271,1.42473672611118,0.154233318635957,0.243537747253484,0
"remanei_genome_00018060_latens_genome_00011278",15303.5617378233,0.533150204634764,0.124575586523712,4.27973264675965,1.87117951799695e-05,6.55523051595696e-05,1
"remanei_genome_00008991_latens_genome_00014457",259.933551053032,-0.545209421022301,0.192563104641799,-2.83132857686567,0.0046355074078121,0.011311210879902,-1
"remanei_genome_00019517_latens_genome_00022478",18126.5425365916,0.283602454872699,0.19785913747199,1.43335535824241,0.15175630918948,0.240333025096868,0
"remanei_genome_00007655_latens_genome_00020256",188.059429537986,0.227190048010784,0.457161031630964,0.496958472598293,0.61921833610773,0.722468141460289,0
"remanei_genome_00011439_latens_genome_00007625",7669.05674434112,-0.0871817898350256,0.17359515527685,-0.50221326566394,0.615517512510782,0.719649034218091,0
"remanei_genome_00017291_latens_genome_00010446",256.393438648649,0.46680234095477,0.163092966122139,2.86218561139654,0.00420730435436225,0.0103642786406854,1
"remanei_genome_00012984_latens_genome_00009365",39373.2435872822,0.351616266947579,0.136580385214273,2.5744272605173,0.0100406196538421,0.0225762626777951,1
"remanei_genome_00011808_latens_genome_00008005",18611.2801247061,-0.739004881256354,0.152904160981723,-4.83312472670176,1.3440651828445e-06,5.29580612536264e-06,-1
"remanei_genome_00011803_latens_genome_00008000",18307.9513200938,0.650182312971834,0.183805226484089,3.53734398857324,0.00040417288784455,0.0011941107894338,1
"remanei_genome_00002442_latens_genome_00001508",5099.09954230455,1.14748533378501,0.142745661545651,8.03867046717941,9.08184518454522e-16,6.41172540158114e-15,1
"remanei_genome_00002024_latens_genome_00002011",2849.39689041046,-0.102279399830132,0.133814082591562,-0.764339581076213,0.444664903774636,0.562926400290922,0
"remanei_genome_00014595_latens_genome_00018959",7887.33816735663,-0.191040662913152,0.149809693049203,-1.27522231055107,0.202230566656047,0.30365112926953,0
"remanei_genome_00018949_latens_genome_00012314",7016.03276373544,0.606338005777437,0.171902332830343,3.52722383573384,0.000419941586085891,0.00123526300502987,1
"remanei_genome_00007860_latens_genome_00017819",693.12557158412,-0.348971769104347,0.166484762433869,-2.09611837145136,0.036071691691153,0.0704744181622002,0
"remanei_genome_00005795_latens_genome_00005556",2493.18144879265,-0.616535637468782,0.206132682164549,-2.99096499882839,0.00278097366722926,0.00709941338470617,-1
"remanei_genome_00010067_latens_genome_00013177",404.387978519352,-0.633963400170719,0.179766149374699,-3.52660054396173,0.000420931308047917,0.0012376320570325,-1
"remanei_genome_00014300_latens_genome_00018383",8386.17238332258,-0.0247620596343941,0.124747915181118,-0.198496781276407,0.842656402820479,0.891310766212949,0
"remanei_genome_00009767_latens_genome_00013526",10080.5626919666,0.5851269557504,0.138330506423097,4.22991985557209,2.33774582772165e-05,8.11143436037371e-05,1
"remanei_genome_00015858_latens_genome_00016386",1436.17991091653,1.46161732260388,0.296507215407878,4.92944942534795,8.24616786556829e-07,3.33121366121694e-06,1
"remanei_genome_00010656_latens_genome_00020658",7457.82797208796,0.130942939289828,0.122303662125889,1.07063792705607,0.284332263064672,0.399039885914759,0
"remanei_genome_00016531_latens_genome_00017279",7439.218989306,1.38074806092557,0.131022018251018,10.5382902763738,5.75353533184412e-26,5.80018561831853e-25,1
"remanei_genome_00009214_latens_genome_00014211",442.564204215367,-0.999712814607798,0.209381754099192,-4.77459375058152,1.80070383588078e-06,7.02698375710756e-06,-1
"remanei_genome_00009745_latens_genome_00013555",57.6016634064072,0.201041355481049,0.208439480369484,0.964507084380938,0.334791758340921,0.452955539647545,0
"remanei_genome_00009039_latens_genome_00014402",89.7660305565729,0.195023095715975,0.239280224943607,0.815040590010887,0.415049076434009,0.533625454427903,0
"remanei_genome_00013024_latens_genome_00009407",12148.4297609398,1.03006610180215,0.161027074163203,6.39685038776877,1.58614601951492e-10,8.50250249502849e-10,1
"remanei_genome_00011370_latens_genome_00007565",262.196749889291,0.148611870460787,0.248333803683579,0.598435928803895,0.549549098338467,0.661635374362701,0
"remanei_genome_00009624_latens_genome_00013691",12487.1713840021,0.391731560130316,0.169482050800303,2.31134540962031,0.0208137836805353,0.0433045378466421,1
"remanei_genome_00009617_latens_genome_00013699",30925.9486886696,0.0701764589714892,0.147082235587634,0.477123961919091,0.633273852636114,0.733810995380002,0
"remanei_genome_00012372_latens_genome_00008644",710.611155515512,0.402152814742594,0.16705175626838,2.4073546050992,0.0160685590765855,0.0343392442647694,1
"remanei_genome_00001651_latens_genome_00002419",543.985306585033,-0.251771143600347,0.163441205663062,-1.54043860958404,0.123453476215044,0.202483605547284,0
"remanei_genome_00017161_latens_genome_00010272",9757.90817237518,0.217938364161976,0.172318703437545,1.26474004164595,0.205964531064531,0.307914910168617,0
"remanei_genome_00009738_latens_genome_00013562",9498.88561155503,-1.60792499063343,0.128232027836184,-12.5391839914405,4.55663300618036e-36,6.0163685355939e-35,-1
"remanei_genome_00012819_latens_genome_00009174",6925.17939748037,0.233510808477434,0.133713540294482,1.74635125181163,0.0807499351529458,0.141647306235631,0
"remanei_genome_00005646_latens_genome_00005706",258.640050414613,-0.350543669896413,0.244528414379207,-1.43354984240319,0.151700765706314,0.240273399611275,0
"remanei_genome_00012971_latens_genome_00009354",188.502158245286,-0.448968726564418,0.243317452224455,-1.84519738497942,0.0650088307767374,0.117346226599009,0
"remanei_genome_00018905_latens_genome_00012266",24454.3414872477,-0.198915205308008,0.159175614320429,-1.24965878823361,0.211424217950438,0.314780396788833,0
"remanei_genome_00009429_latens_genome_00013934",513.046178809827,-0.729165487424125,0.223329616217164,-3.26497443453757,0.00109473956915761,0.00300924522715422,-1
"remanei_genome_00008236_latens_genome_00017516",51.5298428189971,-0.0422546034712169,0.35322350897383,-0.119625682882697,0.904779673817739,0.934711606402877,0
"remanei_genome_00019112_latens_genome_00012497",5473.72533230597,1.98717991685314,0.205385044050329,9.67538764101142,3.83635008107298e-22,3.42516681440479e-21,1
"remanei_genome_00013920_latens_genome_00021744",9230.69882284152,0.62498080344602,0.160293261531229,3.89898363459439,9.65973024437307e-05,0.000311281156038977,1
"remanei_genome_00013054_latens_genome_00009440",10561.3568583003,-0.636523118533169,0.213142918467014,-2.98636765936785,0.00282313002274646,0.00719309087758399,-1
"remanei_genome_00013131_latens_genome_00009524",4070.0542920948,-10.3326510981774,0.351050071519113,-29.4335536052294,2.04429118502808e-190,2.98377630788663e-188,-1
"remanei_genome_00017073_latens_genome_00010165",4788.22082812513,-0.942573001314955,0.189526165273829,-4.97331331509355,6.58181552116215e-07,2.67901239218446e-06,-1
"remanei_genome_00008796_latens_genome_00014702",34.4297805186449,0.335145969662012,0.367555461903927,0.911824212667024,0.36186126225612,0.480620477702787,0
"remanei_genome_00004333_latens_genome_00007827",266.946511782357,-5.16438354030547,0.261697330410492,-19.7341850304882,1.09701548828676e-86,3.43373519270735e-85,-1
"remanei_genome_00018557_latens_genome_00011841",15749.223197404,0.0143673787006263,0.131421138110335,0.109323194938124,0.912946149953274,0.93996633197152,0
"remanei_genome_00012110_latens_genome_00008363",6104.35113674772,2.33353726262125,0.202748079073045,11.5095406737764,1.18105768806856e-30,1.35665035375403e-29,1
"remanei_genome_00012722_latens_genome_00009058",12198.5604278506,0.33635555460861,0.157458134522406,2.13615864070043,0.0326664853326616,0.0647447328482627,0
"remanei_genome_00008792_latens_genome_00014707",7216.79476266485,0.28434699317318,0.186098004252262,1.52794219538076,0.126526890533575,0.206666231125757,0
"remanei_genome_00002688_latens_genome_00001204",5338.98638539787,0.103769207160684,0.222934586882448,0.465469304749022,0.64159541352252,0.740213352760581,0
"remanei_genome_00013950_latens_genome_00021695",4585.1105216036,-0.0564107284907205,0.128442144814955,-0.439191735485191,0.660522612914876,0.755751333181744,0
"remanei_genome_00008939_latens_genome_00014518",9064.04372817003,1.30411770906793,0.118268662813,11.0267392735295,2.83975212893121e-28,3.06282663351713e-27,1
"remanei_genome_00017715_latens_genome_00010874",3543.33939146842,-2.06660559917009,0.197263948401702,-10.4763471273611,1.10946600021628e-25,1.10930077817604e-24,-1
"remanei_genome_00008469_latens_genome_00015107",1263.48754031486,-0.326909669049608,0.210195750110943,-1.55526298165906,0.119883449875006,0.197375547440115,0
"remanei_genome_00012117_latens_genome_00008368",13114.8673931426,-0.214318669792472,0.174166098259134,-1.23054183296681,0.218494271814081,0.323334921966,0
"remanei_genome_00010457_latens_genome_00012755",238.428032811151,0.00764661133549471,0.183504018655626,0.041669993886318,0.966761774585726,0.978051466069248,0
"remanei_genome_00010516_latens_genome_00012679",1665.14883169196,0.976883725064681,0.327274444832911,2.98490682816199,0.00283664711999701,0.00722505643537933,1
"remanei_genome_00005072_latens_genome_00006341",2858.35673917147,-0.141911090169224,0.37530755064362,-0.378119464758592,0.705341849117801,0.790925290184036,0
"remanei_genome_00007018_latens_genome_00004179",1615.00974321482,-0.111828089457939,0.191650467720206,-0.583500216765442,0.559556611164577,0.670058472322982,0
"remanei_genome_00011961_latens_genome_00008196",18826.8674763732,2.23406541972835,0.177729314841198,12.570044630648,3.08549681009358e-36,4.09003466593649e-35,1
"remanei_genome_00017044_latens_genome_00010132",8407.51074559137,-0.226780340691911,0.157509372979533,-1.43978949571071,0.149926963954483,0.237997313155313,0
"remanei_genome_00012185_latens_genome_00008442",5297.82306278247,-1.8973324806947,0.234317262354731,-8.09727999391843,5.62016177687244e-16,4.00570766135048e-15,-1
"remanei_genome_00018418_latens_genome_00011680",8725.9863290934,-0.518262664065442,0.142976482257108,-3.62481056942968,0.000289173331186173,0.000871609313393475,-1
"remanei_genome_00014025_latens_genome_00022202",5879.19058967371,0.116710102633181,0.123507098089326,0.944966762548096,0.344675845042907,0.463340399162695,0
"remanei_genome_00014027_latens_genome_00022213",622.797758283946,0.409760368594457,0.188204909302221,2.17720340087654,0.0294653946830491,0.0592041478084667,0
"remanei_genome_00016974_latens_genome_00010058",1226.68178495986,-0.236709429673479,0.267775665242177,-0.883984097133689,0.376704797583205,0.495677807148189,0
"remanei_genome_00016988_latens_genome_00010072",11550.4612053701,-0.198689413139311,0.132817909762463,-1.49595347114448,0.134665780645061,0.217761573037317,0
"remanei_genome_00009490_latens_genome_00013860",10483.5751840873,0.33262498233192,0.156971666654804,2.11901287296258,0.0340893790564848,0.0670994110188329,0
"remanei_genome_00014469_latens_genome_00019120",505.554833842477,1.07334190878834,0.113559975878548,9.45176238797616,3.33173020239374e-21,2.86785084344508e-20,1
"remanei_genome_00001240_latens_genome_00002884",14389.0334634578,0.349316053402113,0.146978964039005,2.37663978438039,0.0174711402563063,0.037003544378814,1
"remanei_genome_00001735_latens_genome_00002325",501.629436134239,11.5591820743456,0.729250997365325,15.8507593628355,1.38892345080745e-56,2.73868782634984e-55,1
"remanei_genome_00003864_latens_genome_00020890",6289.97551336046,-4.63534735249856,0.180038427830939,-25.7464331828719,3.53397175081769e-146,2.89354711402317e-144,-1
"remanei_genome_00001728_latens_genome_00002332",4038.44945928552,-0.0231556283949404,0.462983086136367,-0.0500139834225393,0.960111245107933,0.972935914218498,0
"remanei_genome_00013361_latens_genome_00009801",541.431207292862,-0.324925127791303,0.173482238196301,-1.87295904854328,0.0610740401607891,0.111230464028086,0
"remanei_genome_00001887_latens_genome_00002167",542.929253966599,0.811262659870234,0.163865393994645,4.95078698493684,7.39139721449393e-07,2.99492099566157e-06,1
"remanei_genome_00016545_latens_genome_00017299",445.056212593011,-0.954647707922787,0.22173957719949,-4.30526530256675,1.66785731775462e-05,5.87666965699528e-05,-1
"remanei_genome_00018009_latens_genome_00011217",19888.5075293945,-0.171647966269705,0.145998276847744,-1.17568487776544,0.239720823732258,0.348260437204021,0
"remanei_genome_00018033_latens_genome_00011244",14072.9683201156,0.202841994881096,0.125077489811263,1.62173061825255,0.104861039909376,0.176266205147479,0
"remanei_genome_00017692_latens_genome_00010849",160340.362301531,-0.868972338372214,0.578654139425352,-1.50171281801452,0.133171292081832,0.215708577813612,0
"remanei_genome_00001115_latens_genome_00003006",403.706146292409,-0.680575072247705,0.265079210633571,-2.56744039119872,0.0102452402561331,0.0229901547726196,-1
"remanei_genome_00012745_latens_genome_00009079",2114.37955659586,5.51696867627854,0.930513725016265,5.92894927603792,3.04879240199905e-09,1.49850601661945e-08,1
"remanei_genome_00012776_latens_genome_00008972",2499.69176972782,-2.76313875908328,0.602703824119506,-4.58457147359231,4.54918457991043e-06,1.69731732534141e-05,-1
"remanei_genome_00012086_latens_genome_00008328",11840.8548855483,0.154072819652618,0.173202832645259,0.889551384925549,0.373706820180824,0.492698594147089,0
"remanei_genome_00017247_latens_genome_00010371",5119.098733777,-0.223498965428948,0.164007047970514,-1.36274000535105,0.172964464961256,0.267361210486905,0
"remanei_genome_00008751_latens_genome_00014765",8139.68245985965,0.205371491797554,0.142973100577184,1.43643448290949,0.150878746858125,0.239310159793397,0
"remanei_genome_00001759_latens_genome_00002294",1785.67947033139,0.293953842030913,0.152853647003067,1.92310649954603,0.0544666762599588,0.100588437466473,0
"remanei_genome_00007827_latens_genome_00017848",698.205994984243,-3.85931758363363,0.175448824028449,-21.9968278784692,3.08836197105997e-107,1.30001644349195e-105,-1
"remanei_genome_00011764_latens_genome_00007960",464.91980127727,0.241305439327339,0.56894737191975,0.424126116468598,0.671473839858122,0.764568025236569,0
"remanei_genome_00010453_latens_genome_00012751",1307.53842714047,0.478495412330279,0.202116875664364,2.36741939908506,0.0179126212406518,0.0378609598645478,1
"remanei_genome_00010831_latens_genome_00020478",16470.382675375,0.24622563668287,0.117263830852598,2.09975774194498,0.0357501573080124,0.0699684884744459,0
"remanei_genome_00017640_latens_genome_00010798",34.2412375792279,-0.984107838606919,0.460019710977583,-2.13927319878446,0.0324135489595193,0.0642908619539771,0
"remanei_genome_00010419_latens_genome_00012818",6781.49779742127,1.59327607255434,0.255222721893931,6.24268897663624,4.30111634478073e-10,2.25255032284382e-09,1
"remanei_genome_00009169_latens_genome_00014262",18375.0888617771,0.257475550222735,0.162855537200324,1.58100580827057,0.113876709692468,0.18896891469976,0
"remanei_genome_00018396_latens_genome_00011650",1936.90432618651,-0.208706514116724,0.131591981053824,-1.58601240322811,0.112736495979157,0.187377852210437,0
"remanei_genome_00002208_latens_genome_00001792",174.330518065325,0.0528104454419359,0.180256810035318,0.292973371888634,0.769542505245888,0.839773812307338,0
"remanei_genome_00000492_latens_genome_00003690",3669.66640495263,0.299789139688112,0.23505444897799,1.27540295872546,0.202166651990557,0.303589107909774,0
"remanei_genome_00008724_latens_genome_00014794",443.541013490867,-2.81370064990406,0.226335057607601,-12.4315723761283,1.76135335131157e-35,2.27636696837457e-34,-1
"remanei_genome_00014028_latens_genome_00022200",1116.92374789584,0.410111185055476,0.193832224899302,2.11580497137941,0.0343613981223873,0.0675655079788281,0
"remanei_genome_00010406_latens_genome_00012835",780.593273022177,3.53367296219567,0.302394885472074,11.6856241026669,1.50966558998768e-31,1.7876357621124e-30,1
"remanei_genome_00002144_latens_genome_00001877",158.250949974756,-0.62871394195391,0.205800844240856,-3.05496289032762,0.00225088371229544,0.0058620765106096,-1
"remanei_genome_00001099_latens_genome_00003021",5690.4372897483,-0.0394648833127238,0.15338641618048,-0.257290601706791,0.796954447057729,0.859765751995757,0
"remanei_genome_00017922_latens_genome_00011122",7316.30223618151,0.288441447250843,0.129185438271356,2.23277059017261,0.0255640766512697,0.0520586019522671,0
"remanei_genome_00017924_latens_genome_00011124",3332.00663005315,-14.5582673734807,0.61421176737643,-23.7023582854257,3.40934213145706e-124,1.89176223723989e-122,-1
"remanei_genome_00016889_latens_genome_00009943",14.3094374287592,-0.363885901002836,0.469126563973597,-0.775666800704375,0.437945747046211,0.556308342761945,0
"remanei_genome_00015769_latens_genome_00016290",23950.4029614337,-0.713999851661652,0.148354742018711,-4.812787524996,1.48839509104452e-06,5.84903988368328e-06,-1
"remanei_genome_00009302_latens_genome_00014077",141.316677066249,0.557561160635395,0.211433855836841,2.63704768769696,0.00836310737579479,0.0191246263355198,1
"remanei_genome_00018924_latens_genome_00012288",8361.58343233372,-0.330694267830381,0.186824347446762,-1.77008121451952,0.0767136124659532,0.135737302436793,0
"remanei_genome_00012993_latens_genome_00009373",26205.6574700853,-1.03354272058366,0.475634912143008,-2.17297488934729,0.0297822072597039,0.0597602329771824,0
"remanei_genome_00016092_latens_genome_00016660",1222.7861977936,-0.278392156959442,0.317195129573495,-0.877668447601235,0.380123672139441,0.499198109485419,0
"remanei_genome_00009923_latens_genome_00013329",14365.6597719473,0.303654887107871,0.132544913515214,2.29095843103038,0.0219658179877505,0.0453919673652684,1
"remanei_genome_00008960_latens_genome_00014495",7513.09369933256,8.13634163110694,0.312289785849214,26.0538192402984,1.21775236153337e-149,1.06181679939416e-147,1
"remanei_genome_00015161_latens_genome_00015608",986.976830659196,0.120697033013271,0.170068255551514,0.709697601247587,0.477891679996128,0.593903700045165,0
"remanei_genome_00015162_latens_genome_00015609",12352.3933503455,0.0886178874122702,0.148211887793766,0.597913492172638,0.54989765675695,0.661809167383998,0
"remanei_genome_00017931_latens_genome_00011133",26033.9112615276,-0.679204864797711,0.116816074616904,-5.81430994856787,6.0884512845841e-09,2.93557356730324e-08,-1
"remanei_genome_00017553_latens_genome_00010708",226589.28539267,-0.568687644455957,0.250951673431006,-2.26612413729253,0.0234437837795912,0.0481792360869835,-1
"remanei_genome_00001060_latens_genome_00003062",111.854579596959,1.03868475300696,0.376565344058228,2.75831212137874,0.00581006928905918,0.0138624041246423,1
"remanei_genome_00001059_latens_genome_00003063",89.6860834853991,0.258823592803384,0.230116812632704,1.12474873018731,0.26069552573341,0.372692181221969,0
"remanei_genome_00001478_latens_genome_00002618",10725.3148913286,0.0500672775879184,0.118118428885036,0.423873548442204,0.671658036029801,0.764712914007815,0
"remanei_genome_00018400_latens_genome_00011654",3079.25010942507,0.354127699100017,0.255171277479753,1.38780391977351,0.165196760911974,0.257430728080514,0
"remanei_genome_00018405_latens_genome_00011660",4218.91026969921,-1.09441354556849,0.204546752529804,-5.35043227053448,8.77443878160512e-08,3.87066898683947e-07,-1
"remanei_genome_00002064_latens_genome_00001958",11477.857166964,-0.378492511278216,0.121178737069168,-3.12342346877384,0.00178760347516302,0.00474573733975664,-1
"remanei_genome_00006126_latens_genome_00005205",338.858124440327,-0.235004018115,0.173985370424734,-1.35071137039457,0.176787908525469,0.27226838349352,0
"remanei_genome_00017744_latens_genome_00010905",6060.78384790031,0.0779269021248041,0.14513537791953,0.536925615531249,0.591318996226794,0.697180193419326,0
"remanei_genome_00015651_latens_genome_00016155",12005.1321423912,0.0905221836583804,0.159844381351704,0.56631445467705,0.57118003596993,0.680579277575205,0
"remanei_genome_00009997_latens_genome_00013244",603.284751053064,0.0267245412313647,0.212918146376816,0.125515564014296,0.900115404175807,0.931972368515131,0
"remanei_genome_00010029_latens_genome_00013214",8123.39369377025,-0.174410381402175,0.141420904008903,-1.23327157766716,0.217474458249034,0.322038710340541,0
"remanei_genome_00017934_latens_genome_00011136",464.587303515381,-1.48295250912024,0.216972288527667,-6.83475534679236,8.21450963789704e-12,4.81258444230722e-11,-1
"remanei_genome_00009123_latens_genome_00014309",13298.1820534429,0.0971733570294445,0.265263833413189,0.366327198770751,0.714120936360409,0.797439994465495,0
"remanei_genome_00011887_latens_genome_00008099",8056.70008585826,-0.332832247949909,0.555249667782059,-0.599428090212833,0.548887449705105,0.660909314440473,0
"remanei_genome_00012369_latens_genome_00008641",13965.2968277748,-1.12765755113307,0.211902687048314,-5.32158212262764,1.02868653872098e-07,4.50675459769832e-07,-1
"remanei_genome_00017606_latens_genome_00010756",27219.762799038,1.6886645644209,0.123228950078753,13.7034727906202,9.67822930585287e-43,1.50241922680916e-41,1
"remanei_genome_00000784_latens_genome_00003379",636.537972991005,-0.157413004890922,0.170819283907954,-0.921517765966892,0.356780170114431,0.47547083409057,0
"remanei_genome_00012551_latens_genome_00008856",28818.916552386,0.256593950368741,0.207206612755379,1.23834826966486,0.215586952972344,0.31964917897571,0
"remanei_genome_00008935_latens_genome_00014525",6494.88546242519,-0.296449246803849,0.149988334639994,-1.9764820211878,0.0481002100293579,0.0903342126257647,0
"remanei_genome_00015556_latens_genome_00016052",31879.232523777,0.409186845275953,0.296359737980833,1.38070997114466,0.167368154217326,0.260238487127172,0
"remanei_genome_00004627_latens_genome_00006847",132.557625961914,0.354973213130526,0.800342960279355,0.443526376500675,0.657385045142761,0.753104783057819,0
"remanei_genome_00012161_latens_genome_00008416",9334.7661283499,-0.694729532191424,0.214707076252946,-3.23570859571002,0.00121341189934911,0.0033083644638497,-1
"remanei_genome_00015103_latens_genome_00015542",12995.9653198623,0.419356860670579,0.138250923285163,3.0333024236344,0.00241893050936697,0.00625484284224526,1
"remanei_genome_00015989_latens_genome_00016534",7383.56450085139,0.377147282623204,0.176196873885627,2.14048793435471,0.0323153548585217,0.0641434715506621,0
"remanei_genome_00017679_latens_genome_00010838",905.723115323133,0.287513654574298,0.138548683691808,2.0751814229708,0.037969723676533,0.0735684002885081,0
"remanei_genome_00012194_latens_genome_00008448",8923.10924530723,-0.804560478206535,0.155606193731182,-5.17049134687052,2.33479285343936e-07,9.91198180081685e-07,-1
"remanei_genome_00015038_latens_genome_00015458",16872.7622641962,0.265606680655927,0.182930142174684,1.45195689184067,0.146513591970991,0.233462028359614,0
"remanei_genome_00015029_latens_genome_00015448",1063.59808978914,-1.52869980099854,0.189540655355356,-8.06528709174552,7.30639636371716e-16,5.18279399746403e-15,-1
"remanei_genome_00006756_latens_genome_00004462",1771.97992547876,-0.00150744218405822,0.146780063581665,-0.0102700744724744,0.99180581018662,0.995438255414151,0
"remanei_genome_00006876_latens_genome_00004316",417.980466110188,-0.151082740117698,0.845671160377365,-0.178654241975427,0.858209200638169,0.902288846395971,0
"remanei_genome_00006882_latens_genome_00004306",868.983312619996,0.260377600214006,0.182591118423296,1.42601459732767,0.153864128535294,0.243094122687543,0
"remanei_genome_00019222_latens_genome_00012574",997.648511348684,-0.110766655299148,0.169321319726448,-0.654180202930734,0.512995714503106,0.627997671104723,0
"remanei_genome_00015762_latens_genome_00016281",9174.37522372352,-0.0670200105319159,0.122446204321507,-0.54734249136822,0.584143456682607,0.690959568318326,0
"remanei_genome_00015750_latens_genome_00016268",11039.0191927873,0.00359548946780453,0.14848027487559,0.0242152667808377,0.980680900571131,0.988038950545404,0
"remanei_genome_00015293_latens_genome_00015749",7800.9856771055,4.65545470133271,0.201808500945533,23.0686749047761,9.55459970640146e-118,4.68245127217368e-116,1
"remanei_genome_00019601_latens_genome_00021861",15498.4972200447,-0.00104757192198243,0.177374138053204,-0.00590600148071307,0.995287719997201,0.997566538017893,0
"remanei_genome_00006393_latens_genome_00004888",1901.44609937536,0.0687752665776546,0.138085271305427,0.498063739365311,0.618439117243562,0.721919167037365,0
"remanei_genome_00009452_latens_genome_00013906",985.689191886054,-0.264678431124275,0.299493679757101,-0.883752977154436,0.376829575291154,0.495793409465963,0
"remanei_genome_00008554_latens_genome_00015010",2471.18635965244,0.975803220027102,0.129937514077766,7.50978827748774,5.92230662746271e-14,3.8288268364742e-13,1
"remanei_genome_00008555_latens_genome_00015008",5503.45475217589,-0.564405676725584,0.129393783659437,-4.3619226578233,1.28924448441549e-05,4.60792518944138e-05,-1
"remanei_genome_00010608_latens_genome_00022552",3692.43825778447,-0.118589780465236,0.143283295135133,-0.827659500386224,0.40786336125492,0.526513095071243,0
"remanei_genome_00018045_latens_genome_00011260",3347.58141012785,14.8718518173189,0.614887833806643,24.1862840662343,3.10194474822436e-129,1.90195954699346e-127,1
"remanei_genome_00018071_latens_genome_00011289",5420.80266001264,2.01665940862853,0.334525786863577,6.02841242086651,1.65578081769235e-09,8.31171021307397e-09,1
"remanei_genome_00012685_latens_genome_00009004",1443.25117192849,-1.0810258823817,0.185582706577685,-5.82503565292695,5.71004084981653e-09,2.75906543833524e-08,-1
"remanei_genome_00011801_latens_genome_00007998",14384.7502596845,-0.29963966395983,0.139668844030082,-2.1453579432167,0.0319242389833161,0.0635079527508101,0
"remanei_genome_00014676_latens_genome_00022011",7804.46889256061,0.848637754246128,0.137743292134634,6.16100966584019,7.22825787678678e-10,3.71170350934963e-09,1
"remanei_genome_00016372_latens_genome_00017034",25.0466850289471,0.541376040210585,0.336078840253963,1.61086023684647,0.107210188404471,0.179615522132905,0
"remanei_genome_00012599_latens_genome_00008915",11664.6953809293,-0.081677159593048,0.218458264081449,-0.373879925927617,0.708493651947244,0.793267135691453,0
"remanei_genome_00012298_latens_genome_00008560",38293.6421363555,0.238232624029678,0.598005887604445,0.398378392199473,0.69035128316685,0.779060175675642,0
"remanei_genome_00012495_latens_genome_00008793",14009.6999572398,0.0265824221578344,0.167792740917125,0.15842414881919,0.874122586057102,0.913441096153678,0
"remanei_genome_00017274_latens_genome_00010420",13802.5116536625,0.118442418457358,0.385049706366804,0.307602931514842,0.75838448927612,0.831924427906196,0
"remanei_genome_00008708_latens_genome_00014818",27522.5357565169,0.192068527240558,0.26125372615758,0.735180049163045,0.462229847800971,0.580022651740159,0
"remanei_genome_00001336_latens_genome_00002772",1803.45196911432,0.346651671921047,0.178684803806784,1.9400176429994,0.0523775457579205,0.0971712744456143,0
"remanei_genome_00001340_latens_genome_00002768",240432.865393332,-8.30235030978222,0.526565289369527,-15.7669912495047,5.24914835021317e-56,1.01857751512518e-54,-1
"remanei_genome_00018765_latens_genome_00012100",36334.4522563576,3.15056508641824,0.106695082109016,29.5286813988215,1.23360798496797e-191,1.90401011748849e-189,1
"remanei_genome_00012322_latens_genome_00008585",7313.1179354388,-0.444199190783719,0.178814479096788,-2.4841343554919,0.0129866799794687,0.0284617494310929,-1
"remanei_genome_00012730_latens_genome_00009066",8755.30104136638,-0.160209400928295,0.149161041866729,-1.07407000462921,0.282791307082947,0.397666946435209,0
